numero_expediente,orden,fecha_radicacion,tribunal,fiscal_nombre,fiscalia
CFP 7418/2019,2,2019-10-04,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 7410/2019,1,2019-10-04,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 7371/2019,1,2019-10-03,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 7367/2019,1,2019-10-02,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 7248/2019,1,2019-09-27,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 7222/2019,1,2019-09-26,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 7173/2019,1,2019-11-13,JUZGADO CRIMINAL Y CORRECCIONAL 39,Fiscal: DR. ANDRES E. MADREA,FISCALIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL N° 14
CFP 7166/2019,1,2020-05-29,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 7166/2019,2,2019-11-26,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 6933/2019,1,2019-10-28,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 6931/2019,1,2019-12-03,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 6931/2019,2,2019-09-13,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 6834/2019,1,2019-11-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 6834/2019,2,2019-09-09,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 6700/2019,1,2019-09-03,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 6692/2019,1,2023-08-30,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 6692/2019,2,2023-06-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 6692/2019,3,2019-10-23,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 6377/2019,1,2019-09-12,JUZGADO FEDERAL DE PARANA 1,Fiscal: DRA. ROSANA ELIZABETH LUGGREN,FISCALIA FEDERAL DE VICTORIA
CFP 6375/2019,1,2019-08-22,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 6371/2019,1,2019-08-22,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 6361/2019,1,2020-03-11,CAMARA FEDERAL DE CASACION PENAL SALA 4,Fiscal: Dr. RAUL OMAR PLEE - SUBROGANTE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 3
CFP 6361/2019,2,2019-12-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 6361/2019,3,2019-08-22,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CFP 6220/2019,1,2020-12-23,JUZGADO FEDERAL DE RIO GALLEGOS,Fiscal: DR. JULIO ZARATE,FISCALIA FEDERAL DE RIO GALLEGOS
CFP 6220/2019,2,2020-03-05,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 6152/2019,1,2025-07-17,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6,Fiscal: DRA. GABRIELA BEATRIZ BAIGUN,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 3
CFP 6152/2019,2,2023-09-21,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 6152/2019,3,2019-08-14,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 6082/2019,1,2020-03-12,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 5806/2019,1,2019-08-05,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 5537/2019,1,2019-07-19,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 5519/2019,1,2023-02-03,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 5519/2019,2,2019-10-16,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 5251/2019,1,2022-03-17,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,Fiscal: DR. ABEL CORDOBA,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 2
CFP 5251/2019,2,2021-10-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 5251/2019,3,2019-07-10,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 5215/2019,1,2023-06-30,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,Fiscal: DR. DIEGO SEBASTIAN LUCIANI,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 1
CFP 5215/2019,2,2023-03-13,CAMARA FEDERAL DE CASACION PENAL SALA 1,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
CFP 5215/2019,3,2022-12-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 5215/2019,4,2019-07-05,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 5157/2019,1,2019-07-03,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 5082/2019,1,2022-04-05,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 5082/2019,2,2019-07-01,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 4976/2019,1,2022-09-22,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,Fiscal: DR. ABEL CORDOBA,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 2
CFP 4976/2019,2,2022-08-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 4976/2019,3,2019-06-26,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 4864/2019,1,2019-06-21,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 4698/2019,1,2024-11-29,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 4698/2019,2,2020-08-06,CAMARA FEDERAL DE CASACION PENAL SALA 2,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
CFP 4698/2019,3,2019-06-12,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 4662/2019,1,2019-06-12,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 4399/2019,1,2020-02-17,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 4365/2019,1,2019-05-31,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 4300/2019,1,2019-05-29,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 4209/2019,1,2019-07-19,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 4031/2019,1,2019-05-22,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 3886/2019,1,2019-05-16,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 3751/2019,1,2019-05-10,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 4,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 3643/2019,1,2022-04-22,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,Fiscal: DR. MIGUEL ANGEL OSORIO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 7
CFP 3643/2019,2,2021-11-25,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 3643/2019,3,2019-05-06,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 3467/2019,1,2022-07-15,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 4,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 3467/2019,2,2022-06-30,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6,Fiscal: DRA. GABRIELA BEATRIZ BAIGUN,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 3
CFP 3467/2019,3,2021-12-09,CAMARA FEDERAL DE CASACION PENAL SALA 4,Fiscal: Dr. RAUL OMAR PLEE - SUBROGANTE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 3
CFP 3467/2019,4,2020-02-04,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 3467/2019,5,2019-04-26,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 3378/2019,1,2019-04-29,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 3088/2019,1,2019-04-11,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 2956/2019,1,2020-10-20,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,Fiscal: DR. MIGUEL ANGEL OSORIO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 7
CFP 2956/2019,2,2019-05-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 2956/2019,3,2019-04-08,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 2871/2019,1,2019-04-03,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 2331/2019,1,2019-05-09,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 2272/2019,1,2025-02-10,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6,Fiscal: DRA. GABRIELA BEATRIZ BAIGUN,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 3
CFP 2272/2019,2,2024-02-26,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 2272/2019,3,2019-03-13,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 2253/2019,1,2019-03-12,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 2011/2019,1,2019-02-28,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 1992/2019,1,2019-10-11,CORTE SUPREMA DE JUSTICIA DE LA NACION SECRETARIA DE JUICIOS AMBIENTALES,nan,nan
CFP 1992/2019,2,2019-02-27,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 1954/2019,1,2021-03-18,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5,Fiscal: DR. DIEGO VELASCO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 6
CFP 1954/2019,2,2019-02-26,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 1673/2019,1,2019-02-20,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 1669/2019,1,2019-02-20,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 1668/2019,1,2019-08-28,JUZGADO FEDERAL DE RAWSON 2,nan,nan
CFP 1663/2019,1,2019-06-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 1663/2019,2,2019-02-20,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CFP 1597/2019,1,2019-06-27,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 1597/2019,2,2019-06-27,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 1597/2019,3,2019-02-18,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 1549/2019,1,2020-03-11,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5,Fiscal: DR. DIEGO VELASCO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 6
CFP 1549/2019,2,2019-02-15,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 1295/2019,1,2025-11-04,JUZGADO PENAL ECONOMICO 4,Fiscal: DR. JORGE DAHL ROCHA,FISCALIA NAC. EN LO PENAL ECONOMICO N° 11
CFP 1295/2019,2,2019-03-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 1103/2019,1,2019-02-01,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 1098/2019,1,2019-02-01,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 1096/2019,1,2019-10-03,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 1096/2019,2,2019-02-01,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 1094/2019,1,2019-02-01,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CPE 1045/2019,1,2022-04-22,CAMARA PENAL ECONOMICO SALA B,Fiscal: DR. GABRIEL PEREZ BARBERA,FISCALIA GENERAL N° 1 ANTE LA CAMARA NACIONAL DE APELACIONES EN LO PENAL ECONOMICO
CPE 1045/2019,2,2022-04-22,CAMARA PENAL ECONOMICO SALA B,Fiscal: DR. GABRIEL PEREZ BARBERA,FISCALIA GENERAL N° 1 ANTE LA CAMARA NACIONAL DE APELACIONES EN LO PENAL ECONOMICO
CPE 1045/2019,3,2022-04-21,JUZGADO PENAL ECONOMICO 1,Fiscal: DR. CLAUDIO NAVAS RIAL (Subrogante),FISCALIA NAC. EN LO PENAL ECONOMICO N° 4
CFP 865/2019,1,2019-01-22,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CPE 448/2019,1,2025-10-13,JUZGADO PENAL ECONOMICO 4,Fiscal: DR. GERMAN BINCAZ,FISCALIA NAC. EN LO PENAL ECONOMICO N° 10
CPE 286/2019,1,2024-05-29,JUZGADO PENAL ECONOMICO 7,Fiscal: DR. EMILIO MARCELO GUERBEROFF (Subrogante),FISCALIA NAC. EN LO PENAL ECONOMICO N° 3
CCC 58832/2018,1,2019-07-10,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CCC 57723/2018,1,2018-10-05,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CCC 57354/2018,1,2018-11-23,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
FMZ 34721/2018,1,2020-09-22,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
FMZ 34721/2018,2,2019-12-05,CAMARA FEDERAL DE MENDOZA SALA A,Fiscal: DR. DANTE MARCELO VEGA Fiscalía de Cámara,nan
CFP 22609/2018,1,2022-09-27,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5 DE SAN MARTIN,Fiscal: DR. CARLOS CEARRAS,FISCALIA GENERAL ANTE TOF N° 5 SAN MARTIN
CFP 22609/2018,2,2022-08-23,CAMARA FEDERAL DE CASACION PENAL SALA 3,Fiscal: DR. RAUL OMAR PLEE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 2
CFP 22583/2018,1,2018-12-28,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 22546/2018,1,2018-12-28,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 22291/2018,1,2018-12-21,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 22287/2018,1,2019-10-22,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 22287/2018,2,2018-12-21,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 22281/2018,1,2019-04-03,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 22281/2018,2,2018-12-21,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 4,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 22182/2018,1,2020-05-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 22182/2018,2,2018-12-20,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 22026/2018,1,2020-08-04,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 22026/2018,2,2018-12-18,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
